Partners,date,DairyEggHoney,Cereal,Fish,FruitNut,LiveAnimal,Meat,Vegetables,TotalBalance,Rate Per Million,sub-region
Nigeria,7/1/2019 0:00,-35642,-151119,-51523,6273,-24,-87,-1165,-189640,0,Sub-Saharan Africa
"Korea, Republic of",7/1/2019 0:00,-101278,-291436,-259287,-136590,-9204,-481292,-29975,-1265415,0,Eastern Asia
Fiji,9/1/2020 0:00,-3578,-15867,8521,-880,-92,-2265,-1903,28011,1,Melanesia
Indonesia,7/1/2019 0:00,-40957,-197752,236220,-37620,-56871,-45967,-102844,-202144,0,South-eastern Asia
Finland,9/1/2020 0:00,7784,4138,-18437,-39485,-290,-589,-21158,-23962,66,Northern Europe
Slovenia,7/1/2019 0:00,-341,-1015,-6116,-12591,8030,-6602,-4854,20158,0,Southern Europe
France,9/1/2020 0:00,205562,311415,-367327,-337585,205192,-114209,-82499,-135376,970,Western Europe
Burundi,7/1/2019 0:00,-79,-7643,-232,25,-19,24,-403,35320,0,Sub-Saharan Africa
Japan,7/1/2019 0:00,-172122,-465686,-834747,-339621,2166,-1018518,-207515,-2992396,0,Eastern Asia
Philippines,7/1/2019 0:00,-89817,-216220,-36342,182678,-2682,-98453,-11068,-228257,0,South-eastern Asia
Georgia,9/1/2020 0:00,-4571,-13988,-1805,23109,8168,-6114,-1832,47042,40,Western Asia
Colombia,7/1/2019 0:00,-11327,-128677,-6503,65591,-895,-15122,-10729,-64015,0,Latin America and the Caribbean
Germany,9/1/2020 0:00,61964,-142206,-249933,-907290,-1136,98143,-445144,-1541527,213,Western Europe
Cyprus,7/1/2019 0:00,12232,-10421,-1774,-7016,-115,-8542,-904,27107,0,Western Asia
Guyana,7/1/2019 0:00,-1614,564,10883,270,-7,-82,-918,52743,0,Latin America and the Caribbean
Greece,9/1/2020 0:00,3759,-27706,46157,60458,-7442,-95289,-8270,15742,294,Southern Europe
Cambodia,7/1/2019 0:00,-3479,14970,-226,3405,-437,-1147,-204,56529,0,South-eastern Asia
Eswatini,7/1/2019 0:00,-2655,-5479,-230,1455,-888,-661,-1144,34045,0,Sub-Saharan Africa
Saint Vincent and the Grenadines,7/1/2019 0:00,-517,-109,-15,84,-3,-1274,-93,41720,0,Latin America and the Caribbean
Togo,7/1/2019 0:00,-889,-4381,-3404,433,-27,-1197,-118,34064,0,Sub-Saharan Africa
Benin,7/1/2019 0:00,-780,-53602,-8479,8493,-41,-9325,-213,-20300,0,Sub-Saharan Africa
Zambia,7/1/2019 0:00,-1926,-992,-11198,-1159,-58,-688,-277,27349,0,Sub-Saharan Africa
Bulgaria,7/1/2019 0:00,-7074,179819,-4816,-11639,390,-19631,2810,183506,0,Eastern Europe
Congo,7/1/2019 0:00,-940,-10569,-6659,-141,-54,-19685,-784,4815,0,Sub-Saharan Africa
Luxembourg,7/1/2019 0:00,4267,-699,-7752,-18544,1109,-10811,-8362,2855,0,Western Europe
Hungary,9/1/2020 0:00,1356,120313,-3896,-7050,23211,36730,3672,218411,134,Eastern Europe
Lesotho,7/1/2019 0:00,-1473,-4526,194,-488,-577,-2770,-1409,32598,0,Sub-Saharan Africa
Iceland,9/1/2020 0:00,405,-1884,208226,-4946,795,-1531,-2091,243049,259,Northern Europe
Sweden,7/1/2019 0:00,-62049,-21767,-45360,-75765,254,-74146,-53015,-288201,0,Northern Europe
Estonia,7/1/2019 0:00,11377,-155,3876,-8866,884,-5463,-6651,38649,0,Northern Europe
Indonesia,9/1/2020 0:00,-21090,-270668,298116,-48096,-49628,-65606,1611,-111286,125,South-eastern Asia
Seychelles,7/1/2019 0:00,-1812,-762,-3032,-792,11,-1620,-1102,34538,0,Sub-Saharan Africa
Kazakhstan,7/1/2019 0:00,-15355,80398,-3009,-25662,-8871,-23408,2814,50554,0,Central Asia
Singapore,7/1/2019 0:00,-74075,-25580,-51664,-54204,-16751,-71089,-47186,-296902,0,South-eastern Asia
Ireland,9/1/2020 0:00,235577,-43881,20766,-39431,10078,281598,-19556,489226,306,Northern Europe
Curaçao,7/1/2019 0:00,-1986,-558,-1321,-1826,-57,-3719,-1958,32222,0,Latin America and the Caribbean
Israel,9/1/2020 0:00,-12353,-92168,-41228,20592,-20724,-79975,-7846,-189627,2416,Western Asia
Malta,7/1/2019 0:00,-5277,-752,-7195,-2894,-1,-7156,-1868,18504,0,Southern Europe
Italy,9/1/2020 0:00,-15230,-191776,-396282,101201,-158251,-219066,-69659,-904988,258,Southern Europe
Fiji,7/1/2019 0:00,-5395,-10543,6668,-750,-176,-4153,-1290,28008,0,Melanesia
Aruba,7/1/2019 0:00,-3024,-260,-1700,-1903,-44,-4943,-2341,29432,0,Latin America and the Caribbean
Japan,9/1/2020 0:00,-135052,-457519,-669010,-236308,-9682,-708433,-167343,-2339272,90,Eastern Asia
Mozambique,7/1/2019 0:00,-3725,-22484,259,12975,-173,-2601,-2265,25633,0,Sub-Saharan Africa
Jordan,9/1/2020 0:00,-10935,-125011,-5081,-3867,-13810,-25586,19072,-121143,64,Western Asia
Kazakhstan,9/1/2020 0:00,-22943,109164,-2987,-28409,-3641,-17435,4249,82073,507,Central Asia
Macao,7/1/2019 0:00,-9529,-3084,-13082,-6656,-5590,-15776,-4798,-14868,0,Eastern Asia
Finland,7/1/2019 0:00,1967,9074,-21300,-42978,56,-7611,-22148,-39293,0,Northern Europe
Mauritius,7/1/2019 0:00,-8472,-3613,-15944,-3273,-2864,-3842,-2394,3245,0,Sub-Saharan Africa
Maldives,7/1/2019 0:00,-6015,-2239,5143,-4557,-17,-5900,-4959,25103,0,Southern Asia
Bahrain,7/1/2019 0:00,-10211,-13658,2531,-14184,-2177,-19959,-9718,-23729,0,Western Asia
Kyrgyzstan,9/1/2020 0:00,2353,-3166,182,-255,2831,-2758,9132,52394,273,Central Asia
Hong Kong,7/1/2019 0:00,-105396,-22497,-194632,-149438,-25639,-340544,-62423,-856922,0,Eastern Asia
"Tanzania, United Republic of",7/1/2019 0:00,-669,-131,10108,1469,1080,-535,9128,64097,0,Sub-Saharan Africa
Latvia,9/1/2020 0:00,12647,117676,-5162,-7912,3761,-7991,-2540,154554,43,Northern Europe
Brunei Darussalam,7/1/2019 0:00,-4147,-3510,-2866,-4514,-3598,-789,-2579,21644,0,South-eastern Asia
Lesotho,9/1/2020 0:00,-1598,-2985,170,-380,-569,-3172,-1421,34120,64,Sub-Saharan Africa
United Arab Emirates,7/1/2019 0:00,-57813,-76960,-38847,-41469,-1773,-123002,-49384,-345601,0,Western Asia
Antigua and Barbuda,7/1/2019 0:00,-1201,-169,-636,-647,-37,-1948,-984,38025,0,Latin America and the Caribbean
Saint Lucia,7/1/2019 0:00,-1176,-298,-576,456,5,-2601,-978,38479,0,Latin America and the Caribbean
Sao Tome and Principe,7/1/2019 0:00,-243,-111,-23,-6,-5,-317,-142,42800,0,Sub-Saharan Africa
Lithuania,9/1/2020 0:00,26128,152852,-2799,-10163,1248,-2563,15065,223843,170,Northern Europe
Bermuda,7/1/2019 0:00,-1637,-131,-1882,-1887,-42,-2749,-1381,33938,0,Northern America
India,7/1/2019 0:00,22949,531220,539701,-184111,339,278976,-8625,1224096,0,Southern Asia
Luxembourg,9/1/2020 0:00,3475,-4141,-8005,-22499,2215,-12163,-8259,-5302,-1377,Western Europe
Dominica,7/1/2019 0:00,-483,-122,-151,137,-15,-842,18,42189,0,Latin America and the Caribbean
Madagascar,9/1/2020 0:00,-2295,-19677,3635,354,-236,-19,4426,30263,33,Sub-Saharan Africa
Guatemala,7/1/2019 0:00,-18859,-30092,1066,94382,-1289,-20616,19959,88198,0,Latin America and the Caribbean
Malawi,9/1/2020 0:00,-748,-3483,-480,1134,-420,-68,1331,41341,19,Sub-Saharan Africa
Malaysia,9/1/2020 0:00,-14834,-139559,-32465,-46310,13578,-66025,-59075,-300615,4,South-eastern Asia
"Palestine, State of",7/1/2019 0:00,-10968,-15243,-1712,-12162,-22458,-5376,-924,-25196,0,Western Asia
Maldives,9/1/2020 0:00,-3635,-1436,4429,-2384,-27,-1676,-2549,36797,3539,Southern Asia
Honduras,7/1/2019 0:00,-3706,-15763,15334,18506,-1058,-9102,1754,49612,0,Latin America and the Caribbean
Malta,9/1/2020 0:00,-3644,-1046,-11306,-3704,-18,-4136,-1990,18231,942,Southern Europe
France,8/1/2019 0:00,212800,431615,-316928,-294859,145791,-112150,-82229,27718,0,Western Europe
Spain,8/1/2019 0:00,-35452,-441877,-236833,366588,7249,536300,178520,418173,0,Southern Europe
Brazil,8/1/2019 0:00,-18507,1094363,-39187,2484,49948,1172633,-30625,2274787,0,Latin America and the Caribbean
Mauritius,9/1/2020 0:00,-7364,-4977,-15638,-3666,425,-4282,-1298,7275,8,Sub-Saharan Africa
Canada,8/1/2019 0:00,-15939,377790,212970,-263903,63873,307311,139079,864859,0,Northern America
Denmark,8/1/2019 0:00,143432,31335,42703,-51715,132167,228593,-23454,546739,0,Northern Europe
China,8/1/2019 0:00,-485075,-206743,-351000,-685165,-6588,-1431103,710813,-2411183,0,Eastern Asia
United States of America,8/1/2019 0:00,165098,1177960,-943683,-256454,-90912,808486,-453075,451098,0,Northern America
Netherlands,8/1/2019 0:00,349910,-207193,80469,-25498,75126,490425,541891,1348808,0,Western Europe
Australia,8/1/2019 0:00,52703,167834,38772,170291,104861,918238,35475,1531852,0,Australia and New Zealand
Morocco,8/1/2019 0:00,-13155,-109574,39331,1633,-3338,-5453,31298,-15580,0,Northern Africa
Morocco,9/1/2020 0:00,-12366,-206150,153095,3640,-3113,-517,74411,53075,508,Northern Africa
Turkey,8/1/2019 0:00,37053,-251437,60986,154634,-19753,43712,42946,111819,0,Western Asia
Mozambique,9/1/2020 0:00,-3796,-40241,-7805,5150,-620,-2619,6787,931,33,Sub-Saharan Africa
Ireland,8/1/2019 0:00,303974,-38412,26569,-40240,8443,211365,-23836,491541,0,Northern Europe
Argentina,8/1/2019 0:00,65010,669270,192261,39701,-875,339493,48471,1397009,0,Latin America and the Caribbean
Namibia,9/1/2020 0:00,-3497,-3178,51378,-1247,7608,-808,276,94607,1248,Sub-Saharan Africa
New Zealand,8/1/2019 0:00,341312,-13904,87965,204710,15985,257366,10208,947320,0,Australia and New Zealand
Russian Federation,8/1/2019 0:00,-222447,1012481,237027,-292017,-16267,-102404,-16161,643890,0,Eastern Europe
Netherlands,9/1/2020 0:00,411190,-189158,70548,-16950,46032,519020,523676,1408433,480,Western Europe
Thailand,8/1/2019 0:00,-26884,191786,-85478,517877,16014,76110,-21403,711700,0,South-eastern Asia
New Zealand,9/1/2020 0:00,518352,-19733,84705,176439,5797,277656,8145,1095436,21,Australia and New Zealand
United Kingdom of Great Britain and Northern Ireland,8/1/2019 0:00,-105865,-39533,-10839,-425241,22371,-195400,-237503,-948332,0,Northern Europe
Nicaragua,9/1/2020 0:00,14135,-12773,23845,4774,-501,45961,13030,132546,53,Latin America and the Caribbean
Italy,8/1/2019 0:00,8530,-189503,-341627,43426,-124394,-218478,-56050,-834418,0,Southern Europe
Niger,9/1/2020 0:00,-1486,-26661,-577,-618,708,-377,-1025,14039,0,Sub-Saharan Africa
Lithuania,8/1/2019 0:00,29918,75884,-1366,-16035,1145,-4979,2636,130881,0,Northern Europe
Czechia,8/1/2019 0:00,16176,32221,-12482,-49418,27232,-94357,-29537,-66487,0,Eastern Europe
Costa Rica,8/1/2019 0:00,10065,-31724,1289,155333,-110,1302,13352,193185,0,Latin America and the Caribbean
Poland,8/1/2019 0:00,134366,39938,-52146,-33982,-53395,292905,62603,433967,0,Eastern Europe
Norway,9/1/2020 0:00,-10552,-9623,852928,-60953,-1877,-10267,-26528,777203,139,Northern Europe
Israel,8/1/2019 0:00,-8531,-110572,-34090,9149,-15940,-56335,-3990,-176631,0,Western Asia
Madagascar,8/1/2019 0:00,-2636,-10225,7815,-75,-15,-35,5663,44170,0,Sub-Saharan Africa
Paraguay,8/1/2019 0:00,-556,99456,-201,573,-1186,92949,-2011,232702,0,Latin America and the Caribbean
Ethiopia,8/1/2019 0:00,-1623,-119826,-209,338,3457,6593,35989,-31603,0,Sub-Saharan Africa
Malaysia,8/1/2019 0:00,-34256,-142847,-12596,-37525,16643,-69630,-49219,-285752,0,South-eastern Asia
Serbia,8/1/2019 0:00,1371,37136,-4237,45819,2523,-6338,11006,130958,0,Southern Europe
Kenya,8/1/2019 0:00,-12274,-83668,283,15749,-320,6340,12459,-17753,0,Sub-Saharan Africa
Belgium,8/1/2019 0:00,-5540,-116007,-75079,-110618,20883,139646,21685,-81352,0,Western Europe
Paraguay,9/1/2020 0:00,-299,65641,-274,652,-1170,96774,-1718,203681,1071,Latin America and the Caribbean
South Africa,8/1/2019 0:00,1390,-60746,11284,452310,-7163,-34880,7899,413772,0,Sub-Saharan Africa
Peru,9/1/2020 0:00,-16410,-132289,87865,320024,-1745,-14298,69396,356618,3314,Latin America and the Caribbean
Germany,8/1/2019 0:00,132124,-54929,-233952,-790344,-65978,170399,-373965,-1172967,0,Western Europe
Philippines,9/1/2020 0:00,-90917,-333547,1293,142279,-1823,-104798,-13668,-357106,496,South-eastern Asia
Ecuador,8/1/2019 0:00,-605,-39040,387940,265342,-1860,-731,15749,670473,0,Latin America and the Caribbean
Poland,9/1/2020 0:00,119561,134728,-57361,-81153,-41450,358226,82221,558847,266,Eastern Europe
Portugal,8/1/2019 0:00,-34096,-107250,-107206,-19832,-7261,-104116,-9541,-345624,0,Southern Europe
Portugal,9/1/2020 0:00,-11830,-65899,-86065,-9493,-112,-73068,-9291,-211683,373,Southern Europe
Norway,8/1/2019 0:00,-5554,-15155,876457,-55188,-1893,-10089,-23425,808831,0,Northern Europe
Peru,8/1/2019 0:00,-11592,-126311,98684,216552,-1718,-14391,58607,263509,0,Latin America and the Caribbean
Romania,9/1/2020 0:00,-41110,72749,-16489,-35402,21578,-68212,-13709,-36520,857,Eastern Europe
Bolivia (Plurinational State of),8/1/2019 0:00,-10,7987,-1119,16830,-1212,291,1620,68065,0,Latin America and the Caribbean
Georgia,8/1/2019 0:00,-5343,-11649,-2532,5033,4347,-5409,-1375,26750,0,Western Asia
Uruguay,8/1/2019 0:00,63036,34538,12919,9328,5472,151380,-1379,318972,0,Latin America and the Caribbean
Burkina Faso,8/1/2019 0:00,-1909,-8867,-1413,5375,58,-40,-213,36669,0,Sub-Saharan Africa
Senegal,8/1/2019 0:00,-4632,-58577,36062,5375,14,-1045,-5310,15565,0,Sub-Saharan Africa
Namibia,8/1/2019 0:00,-2876,-9348,60133,-1782,12000,8056,-1183,108678,0,Sub-Saharan Africa
Barbados,8/1/2019 0:00,-1900,-241,-879,-1351,64,-2219,-1318,35834,0,Latin America and the Caribbean
Romania,8/1/2019 0:00,-32311,259844,-14877,-37947,22301,-65376,-7542,167770,0,Eastern Europe
Chile,8/1/2019 0:00,-17847,-81881,465729,339777,-1089,-58839,-4505,685023,0,Latin America and the Caribbean
Nicaragua,8/1/2019 0:00,13506,-10278,30256,4033,-595,45701,1967,128268,0,Latin America and the Caribbean
Senegal,9/1/2020 0:00,-6522,-63629,26743,-869,37,-1055,-13353,-14573,79,Sub-Saharan Africa
Iceland,8/1/2019 0:00,-468,-1994,128932,-4786,621,-1337,-2730,161916,0,Northern Europe
Serbia,9/1/2020 0:00,812,39512,-3295,39956,2284,-4844,9119,127619,232,Southern Europe
Kyrgyzstan,8/1/2019 0:00,3158,-2072,29,-3279,5,-4197,1237,38559,0,Central Asia
Seychelles,9/1/2020 0:00,-1547,-564,-13830,-589,378,-1249,-619,26055,81,Sub-Saharan Africa
Bosnia and Herzegovina,8/1/2019 0:00,-3702,-12648,-412,-2209,-3113,-16150,521,5965,0,Southern Europe
Croatia,8/1/2019 0:00,-22121,19337,-2016,-18093,-547,-35452,-9833,-25047,0,Southern Europe
Singapore,9/1/2020 0:00,-53606,-19412,-42339,-41484,-15897,-69618,-47157,-245438,168,South-eastern Asia
Slovakia,9/1/2020 0:00,-16202,37592,-4783,-24394,8901,-47104,-16584,-18499,195,Eastern Europe
Malawi,8/1/2019 0:00,-676,-8001,-5927,3582,-108,-68,7495,39975,0,Sub-Saharan Africa
Slovenia,9/1/2020 0:00,-536,-225,-5525,-10266,5008,-6982,-7564,17985,225,Southern Europe
Pakistan,8/1/2019 0:00,-3564,141950,18147,21173,-695,22668,-49486,193871,0,Southern Asia
El Salvador,8/1/2019 0:00,-17765,-30569,-5640,-8635,79,-18996,-8739,-46587,0,Latin America and the Caribbean
Uganda,8/1/2019 0:00,2014,-4010,12598,153,-347,156,2142,56384,0,Sub-Saharan Africa
South Africa,9/1/2020 0:00,1243,-70125,18367,393310,1087,-15632,2499,374824,601,Sub-Saharan Africa
Slovakia,8/1/2019 0:00,-9515,21534,-3332,-21705,8810,-39526,-14700,-14756,0,Eastern Europe
Greece,8/1/2019 0:00,-6913,-36408,26857,43500,-5324,-118657,-12314,-65581,0,Southern Europe
Hungary,8/1/2019 0:00,-1021,96017,-4337,-2781,16882,35048,10851,194337,0,Eastern Europe
Armenia,8/1/2019 0:00,-3125,-8571,1791,487,163,-1792,565,33196,0,Western Asia
Spain,9/1/2020 0:00,-32664,-306521,-259686,382640,14614,733664,255964,832086,2284,Southern Europe
Austria,8/1/2019 0:00,32378,-24483,-22246,-74005,-8179,11120,-25084,-66821,0,Western Europe
"Taiwan, Province of China",8/1/2019 0:00,-54278,-79143,16055,-80288,68,-137737,-25775,-317420,0,Eastern Asia
Dominican Republic,8/1/2019 0:00,-20356,-59870,-10111,22415,309,-20446,914,-43467,0,Latin America and the Caribbean
Niger,8/1/2019 0:00,-808,-22617,-253,-293,1489,-443,4396,25149,0,Sub-Saharan Africa
Sweden,9/1/2020 0:00,-58252,25627,-37843,-81955,-878,-73407,-44346,-226979,251,Northern Europe
Switzerland,8/1/2019 0:00,7608,-16042,-44019,-90513,-5099,-47442,-27436,-179265,0,Western Europe
Switzerland,9/1/2020 0:00,7414,-17664,-52668,-104864,-5572,-59155,-35251,-223685,453,Western Europe
Latvia,8/1/2019 0:00,12571,57167,-4551,-13317,2903,-9216,-4408,84827,0,Northern Europe
"Korea, Republic of",8/1/2019 0:00,-83334,-271410,-255067,-70741,-4184,-479339,-34035,-1154432,0,Eastern Asia
Slovenia,8/1/2019 0:00,796,-3293,-4829,-10695,3464,-5585,-5394,18142,0,Southern Europe
Indonesia,8/1/2019 0:00,-56236,-185577,225892,-54923,-66022,-76683,-37372,-207243,0,South-eastern Asia
Thailand,9/1/2020 0:00,-6069,171109,-169808,319510,58020,79506,15785,512128,1,South-eastern Asia
Burundi,8/1/2019 0:00,-72,-3491,-172,64,-16,26,-364,39653,0,Sub-Saharan Africa
Japan,8/1/2019 0:00,-159231,-493997,-775395,-277701,-10782,-962976,-177795,-2814199,0,Eastern Asia
Philippines,8/1/2019 0:00,-96211,-198734,-25323,153008,-2418,-91495,-9612,-227107,0,South-eastern Asia
Colombia,8/1/2019 0:00,-14124,-239325,-10254,71270,11390,-22749,-12862,-172976,0,Latin America and the Caribbean
Cyprus,8/1/2019 0:00,12108,-7196,-2446,-5380,-133,-6853,-1431,32347,0,Western Asia
Guyana,8/1/2019 0:00,-1924,-1881,2480,-105,128,-234,-956,41186,0,Latin America and the Caribbean
Turkey,9/1/2020 0:00,35578,-258417,81919,403473,-12231,38864,66078,399339,234,Western Asia
Cambodia,8/1/2019 0:00,-2910,22383,-301,3990,-261,-1089,-353,65137,0,South-eastern Asia
Eswatini,8/1/2019 0:00,-2359,-3852,-294,1857,-172,-706,-1170,36982,0,Sub-Saharan Africa
Saint Vincent and the Grenadines,8/1/2019 0:00,-522,-45,-263,70,-3,-1054,-68,41793,0,Latin America and the Caribbean
Togo,8/1/2019 0:00,-948,-3399,-5338,197,-31,-1347,-106,32706,0,Sub-Saharan Africa
United Kingdom of Great Britain and Northern Ireland,9/1/2020 0:00,-168908,-138877,-67694,-434222,-12059,-224459,-250977,-1253121,253,Northern Europe
Benin,8/1/2019 0:00,-837,-39878,-12494,3092,-74,-5158,-105,-11776,0,Sub-Saharan Africa
Zambia,8/1/2019 0:00,-587,1606,-10575,-1285,102,-794,-61,32084,0,Sub-Saharan Africa
Uruguay,9/1/2020 0:00,72173,47192,12268,-564,14347,128087,-1640,315938,36,Latin America and the Caribbean
Congo,8/1/2019 0:00,-1547,-4081,-4090,-127,34,-14867,-701,18299,0,Sub-Saharan Africa
Bulgaria,8/1/2019 0:00,-8104,202283,-6519,-8783,-744,-29275,2912,195448,0,Eastern Europe
Luxembourg,8/1/2019 0:00,6526,-1322,-6214,-11186,1360,-9909,-6718,16215,0,Western Europe
Lesotho,8/1/2019 0:00,-1676,-6672,64,-480,-643,-3006,-1270,29995,0,Sub-Saharan Africa
Sweden,8/1/2019 0:00,-70538,19238,-40299,-77303,953,-79123,-42910,-246304,0,Northern Europe
Estonia,8/1/2019 0:00,10128,10468,1655,-8904,846,-7349,-4029,46493,0,Northern Europe
Zambia,9/1/2020 0:00,58,697,-7133,328,75,-929,571,37742,127,Sub-Saharan Africa
Seychelles,8/1/2019 0:00,-1943,-399,-4855,-751,-13,-1739,-988,32990,0,Sub-Saharan Africa
Kazakhstan,8/1/2019 0:00,-14454,48872,-2072,-24897,7023,-23438,2322,37034,0,Central Asia
Singapore,8/1/2019 0:00,-67930,-20834,-47622,-50255,-17491,-58755,-45517,-264726,0,South-eastern Asia
Curaçao,8/1/2019 0:00,-2013,-400,-1116,-1644,-16,-2402,-1710,34377,0,Latin America and the Caribbean
Malta,8/1/2019 0:00,-4537,-1921,-4947,-2506,-1,-4820,-1632,23314,0,Southern Europe
Fiji,8/1/2019 0:00,-4284,-4093,11417,-961,-336,-2821,-1832,40768,0,Melanesia
Aruba,8/1/2019 0:00,-2486,-237,-1624,-1732,-58,-4082,-1947,31512,0,Latin America and the Caribbean
Mozambique,8/1/2019 0:00,-3530,-36421,1312,9048,-1243,-2879,1288,11253,0,Sub-Saharan Africa
Macao,8/1/2019 0:00,-9692,-2539,-13936,-7870,-4402,-16831,-4805,-16397,0,Eastern Asia
Argentina,10/1/2020 0:00,121750,511784,201160,11748,-185,287883,38846,1217091,3580,Latin America and the Caribbean
Finland,8/1/2019 0:00,3173,2320,-22060,-40232,-506,-4615,-22345,-40587,0,Northern Europe
Armenia,10/1/2020 0:00,-3364,-12576,4201,2157,533,-6048,1324,30332,1408,Western Asia
Mauritius,8/1/2019 0:00,-8660,-21173,-10051,-3482,-1506,-5048,-2198,-8440,0,Sub-Saharan Africa
Maldives,8/1/2019 0:00,-5935,-1189,1692,-4691,-69,-5412,-4890,23184,0,Southern Asia
Australia,10/1/2020 0:00,73436,133994,16056,30310,121964,829424,60240,1309529,10,Australia and New Zealand
Bahrain,8/1/2019 0:00,-6293,-5687,1974,-12036,-1998,-18200,-9232,-7794,0,Western Asia
Austria,10/1/2020 0:00,47088,1501,-22132,-90075,-6668,40988,-37907,-23100,1087,Western Europe
Hong Kong,8/1/2019 0:00,-135639,-24179,-197696,-148273,-58920,-341506,-68576,-931111,0,Eastern Asia
"Tanzania, United Republic of",8/1/2019 0:00,-723,3877,8197,24089,59,115,21456,100748,0,Sub-Saharan Africa
Samoa,8/1/2019 0:00,-965,-376,2277,-135,-17,-2545,-21,41896,0,Polynesia
Bahrain,10/1/2020 0:00,-12266,-2721,2893,-13296,-1227,-16674,-9735,-8921,4682,Western Asia
Brunei Darussalam,8/1/2019 0:00,-2820,-3638,-3326,-4802,-590,-1466,-2422,24614,0,South-eastern Asia
United Arab Emirates,8/1/2019 0:00,-50257,-64205,-36280,-60330,478,-130238,-48259,-345413,0,Western Asia
Barbados,10/1/2020 0:00,-2018,-1961,-831,-1511,183,-1744,-1262,34961,28,Latin America and the Caribbean
Antigua and Barbuda,8/1/2019 0:00,-879,-156,-306,-539,-5,-1532,-840,39421,0,Latin America and the Caribbean
Saint Lucia,8/1/2019 0:00,-1069,-123,-412,610,5,-2062,-782,39845,0,Latin America and the Caribbean
Belgium,10/1/2020 0:00,23662,-119512,-65099,-122448,5506,160981,44548,-28257,1984,Western Europe
Sao Tome and Principe,8/1/2019 0:00,-283,-357,-25,1,-14,-301,-203,42496,0,Sub-Saharan Africa
